scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S214_Ribosomal_S2_495620	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp003481705	0.0	0.0	72.80095541401273	18.80658436213992	7.211690363349131	0.0	72.27807486631016	79.86416184971098	42.393416927899686	19.498575498575498	36.66056338028169	52.10749185667753	36.83215796897038	28.78988326848249	1.912820512820513	3.6804123711340204	19.247404844290656	5.490033222591362	25.926495726495727	18.575539568345324	41.88585209003215	21.44026186579378	49.298299845440496	44.05	11.242792109256449	10.287988422575976	19.82078313253012	50.71382636655949	46.36298421807747	55.95198675496689	40.56888168557536	37.11986863711002	36.128571428571426	34.60796324655436	29.644640234948604	9.211895910780669	11.662551440329219
S214_Ribosomal_S2_324617	99.6	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	0.0	0.0	0.18792866941015088	0.0	0.0	0.0	233.2866043613707	84.7688953488372	162.6928895612708	47.596774193548384	37.940850277264325	260.12307692307695	122.76138147566719	130.4758190327613	125.57254901960785	151.1685082872928	46.92355694227769	18.01421800947867	159.29837251356238	105.36472602739725	5.380165289256198	7.246781115879829	200.74198047419804	172.57475994513032	19.434173669467786	202.97837837837838	100.76315789473684	5.64935064935065	5.006600660066007	190.65092748735245	24.984848484848484	64.25788751714677	57.24466571834993	17.030254777070063	13.311355311355312	57.27272727272727	18.23908918406072
S214_Ribosomal_S2_487438	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	None	0.0	0.0	28.94890510948905	94.97058823529412	29.7987012987013	958.2408759124088	100.90082644628099	57.70322580645161	15.089005235602095	26.87958115183246	28.683760683760685	21.086294416243653	74.57142857142857	63.7956204379562	45.71900826446281	40.638888888888886	114.10179640718563	51.462025316455694	110.91975308641975	70.51366120218579	80.13812154696133	51.86904761904762	92.81679389312977	39.89221556886228	15.460732984293193	16.591954022988507	27.125	8.656565656565656	18.333333333333332	52.814207650273225	16.342105263157894	23.608695652173914	2.797979797979798	10.404255319148936	13.491803278688524	4.336283185840708	0.0
S214_Ribosomal_S2_210958	92.6	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp900556695	0.0	0.0	0.4499252615844544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7937384898710865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7556109725685786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.517189835575486	2.6187739463601534	5.822134387351778	0.0
S214_Ribosomal_S2_27155	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.45819397993311	0.0	0.0	9.777777777777779	3.076923076923077	0.6081771720613288	3.430894308943089
S214_Ribosomal_S2_396309	97.7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.302325581395349	0.3643410852713178	0.0	0.0	1.1317829457364341	0.0	0.0	0.5813953488372093	0.0	2.5271317829457365	0.7984496124031008	0.0	0.0	0.0	0.0	0.0	0.0	0.4573643410852713	0.0	1.8372093023255813	0.046511627906976744
S214_Ribosomal_S2_248341	100.0	Bacteria	Bacillota_A	Clostridia	None	None	None	None	0.0	0.0	6.0	4.1568627450980395	5.2	67.70476190476191	51.08571428571429	49.86666666666667	15.698412698412698	42.38095238095238	16.61904761904762	71.65882352941176	42.473118279569896	53.04	44.38095238095238	44.43809523809524	26.20952380952381	5.1647058823529415	56.891891891891895	33.78409090909091	4.0476190476190474	5.895238095238096	5.945205479452055	10.19047619047619	3.857142857142857	0.0	2.5974025974025974	0.9523809523809523	10.6	8.150684931506849	1.0095238095238095	24.339805825242717	3.038095238095238	15.726027397260275	34.91836734693877	23.0	2.7613636363636362
S214_Ribosomal_S2_164376	100.0	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5436507936507936	0.26455026455026454	0.0	0.0	272.7642956764296	110.64235624123422	283.86062717770034	164.25859491778775	122.32872503840245	86.95827725437415	155.89638932496075	97.72568940493468	0.0	0.0	0.0	0.0	0.0	0.0	120.77482269503547	186.95827338129496	53.9369527145359	40.853377265238876	52.94395280235988	168.4935251798561	111.32432432432432
S214_Ribosomal_S2_266777	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	None	0.0	0.0	5.49738219895288	7.360677083333333	5.217447916666667	450.7832512315271	12.79186228482003	47.62107208872458	5.221218961625282	41.41514360313316	12.465573770491803	71.2139303482587	136.3451043338684	120.205	58.12126245847176	73.47122861586314	24.304015296367112	8.387182910547397	106.4672619047619	74.44462025316456	65.9024	28.231448763250885	90.74573055028463	96.14925373134328	25.10112359550562	49.421052631578945	59.94402985074627	11.276435045317221	82.54131534569983	77.9636075949367	13.69140625	19.352601156069365	2.9234875444839856	65.47398843930635	49.921996879875195	64.01234567901234	6.650088809946714
S214_Ribosomal_S2_16921	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	None	0.0	0.0	0.0	3.009845288326301	11.784810126582279	0.0	32.21671388101983	21.695575221238936	3.6024844720496896	28.913183279742764	4.565467625899281	29.419871794871796	64.06238859180036	65.94582723279649	150.8	132.4375	45.50711743772242	15.04882459312839	77.48861646234676	28.473591549295776	2.443462897526502	4.545454545454546	36.14160839160839	24.108019639934533	7.878962536023055	4.542039355992844	10.085794655414908	2.945080091533181	3.309982486865149	4.609236234458259	0.0	3.504118616144975	2.718855218855219	9.634429400386848	16.356870229007633	20.72919605077574	3.1866438356164384
