scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S201_Ribosomal_S2_95745	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	None	0.0	0.0	4.161425576519916	1.6645702306079664	0.0	1.8721174004192873	20.23777777777778	0.44234800838574423	2.641552511415525	7.50104821802935	0.6666666666666666	14.112021857923498	0.0	0.0	0.6457023060796646	0.0	40.83438155136268	21.305128205128206	15.660933660933662	12.918238993710691	4.604651162790698	2.1281512605042017	8.04325699745547	4.608843537414966	2.89727463312369	1.119496855345912	3.0461215932914047	0.0	0.0	0.0	0.3668763102725367	0.0	0.016771488469601678	0.0	1.230607966457023	4.967177242888402	0.44863731656184486
S201_Ribosomal_S2_44548	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	None	0.0	0.0	0.0	1.2158894645941278	0.0	0.0	0.0	2.0567632850241546	109.90210656753408	37.986810551558754	19.30253164556962	37.95238095238095	3.604790419161677	0.4357262103505843	0.0	0.0	1.9165378670788253	0.8312611012433393	0.0	0.0	0.0	0.46953405017921146	0.0	0.0	2.9174964438122335	0.0	12.108387096774193	0.0	0.43103448275862066	0.42473118279569894	0.0	0.0	0.0	0.0	0.0	3.4492234169653524	0.0
S201_Ribosomal_S2_229900	98.3	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	None	None	0.0	0.0	0.0	13.734463276836157	0.0	10.34640522875817	0.0	0.0	0.0	18.344594594594593	1.7740112994350283	0.0	3.8079096045197742	4.0	131.625	89.26708074534162	6.711656441717792	3.3311258278145695	208.84745762711864	118.54088050314465	21.59036144578313	11.033898305084746	28.575949367088608	41.06707317073171	0.0	0.0	0.0	0.0	3.4858757062146895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S201_Ribosomal_S2_229901	100.0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	None	0.0	0.0	0.9694989106753813	6.083018867924529	0.0	7.437070938215103	0.0	0.0	0.0	15.518707482993197	0.46005509641873277	0.0	2.6551724137931036	2.79002079002079	121.1237322515213	53.94849785407725	10.023866348448687	3.8350340136054424	175.81172291296625	111.17547169811321	15.382504288164666	3.4798387096774195	21.40388768898488	27.558758314855876	0.0	0.0	0.0	0.0	1.7687074829931972	1.0065359477124183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S201_Ribosomal_S2_227353	99.2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6242690058479532	9.367624810892586	3.6114421930870084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S201_Ribosomal_S2_284186	96.2	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia hattorii	0.0	0.0	0.0	2.136042402826855	7.765923566878981	0.0	0.0	3.376923076923077	5.20997920997921	12.456228956228957	4.941640378548896	7.7094736842105265	0.4054878048780488	3.3846153846153846	3.7603833865814695	2.0806100217864922	1.890453834115806	0.945226917057903	2.3630672926447573	3.185823754789272	11.218274111675127	6.731343283582089	9.223946784922395	7.5040387722132476	26.646942800788956	14.81859410430839	10.817535545023697	2.453763440860215	1.838810641627543	1.3114241001564946	12.738654147104851	4.94672131147541	7.642	10.374321880650994	17.149812734082396	3.5508607198748043	3.6901408450704225
S201_Ribosomal_S2_225306	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	None	0.0	0.0	60.6703821656051	33.033850493653034	47.477428180574556	0.0	152.7109243697479	441.3319209039548	155.23759398496242	228.51581843191198	183.2836468885673	377.6238390092879	308.36273115220484	252.7563025210084	141.5533834586466	141.77941176470588	96.92991913746631	25.946902654867255	183.78604651162792	118.72101449275362	172.9742351046699	79.16558441558442	334.09183673469386	264.97993827160496	51.731914893617024	192.84474123539232	177.79372197309416	48.293010752688176	229.58573388203018	192.6225045372051	28.688854489164086	77.53370786516854	14.584010840108402	125.6320474777448	101.12903225806451	62.50824587706147	20.425182481751825
S201_Ribosomal_S2_153122	99.6	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	None	0.0	0.0	50.90871369294606	49.55195911413969	153.49588138385502	2.8638059701492535	20.312406576980568	77.27638190954774	57.97572815533981	84.52025931928688	19.21576763485477	105.79160419790105	166.75959933222038	119.14485981308411	64.2014705882353	65.6797153024911	64.64635958395245	21.490401396160557	131.3976435935199	100.31410256410257	85.03951367781156	65.21812596006144	58.20974889217134	40.27524204702628	43.12542372881356	9.957723577235772	37.76565008025682	59.81669394435352	111.21772639691714	120.91983967935872	48.72682926829268	67.81636726546907	22.380417335473517	56.80398671096346	62.65810593900481	62.02090592334495	31.925133689839573
S201_Ribosomal_S2_316968	100.0	Bacteria	Bacillota_A	Clostridia	UBA1381	UBA1381	CAG-41	CAG-41 sp900066215	0.0	0.0	6.3884297520661155	2.2399425287356323	4.3558558558558556	0.0	15.687888198757763	53.92906574394463	26.09506398537477	0.4878048780487805	14.571157495256166	259.9628378378378	11.596119929453263	13.027737226277372	27.046017699115044	23.289340101522843	8.930769230769231	0.8224932249322493	9.623728813559323	6.655737704918033	13.738482384823849	3.3264094955489614	23.584795321637426	16.917857142857144	5.475279106858054	5.963478260869565	16.79779917469051	0.0	8.837243401759531	4.887737478411053	3.1827768014059754	7.645739910313901	0.0	16.582792207792206	13.624661246612465	13.87402799377916	2.059620596205962
S201_Ribosomal_S2_81448	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	0.0	0.0	2.228615863141524	1.5168690958164643	9.89820359281437	0.0	29.603915662650603	17.35	0.35517970401691334	21.230194319880418	4.72551724137931	21.303621169916436	80.62968099861304	63.756487025948104	149.63650793650794	126.6618962432916	44.19959677419355	10.352727272727273	79.36139332365748	31.110169491525422	2.921985815602837	3.480132450331126	39.61363636363637	21.32941176470588	10.422159887798037	5.421052631578948	8.55056179775281	1.6518218623481782	3.314229249011858	4.515723270440252	1.165991902834008	5.426450742240216	4.554655870445344	11.04913294797688	18.95169082125604	22.856711915535445	3.750455373406193
