scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S208_Ribosomal_S2_543744	100.0	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	None	0.0	0.0	0.0	0.8157142857142857	0.0	8.240816326530613	0.0	0.0	0.0	0.0	0.0	1.0047095761381475	1.7118644067796611	1.1498559077809798	8.448584202682563	1.0600858369098713	1.9048316251830162	1.7219730941704037	12.703703703703704	11.251028806584362	19.184615384615384	9.71506105834464	19.451923076923077	12.047531992687386	2.4367088607594938	0.9841017488076311	0.7713920817369093	0.0	2.0268199233716473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S208_Ribosomal_S2_245249	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	None	0.0	0.0	61.41025641025641	45.355714285714285	16.075645756457565	1017.0993377483444	0.0	179.90744101633393	157.65669291338583	102.32488114104596	89.97714285714285	163.17795275590552	171.70961538461538	163.58788774002954	63.005908419497786	79.46777163904235	31.218370883882148	4.753267973856209	43.94583333333333	39.30988593155894	41.208012326656394	24.256637168141594	72.44745762711864	48.16317991631799	106.33333333333333	1.0875	51.280936454849495	117.32686084142395	223.90317919075144	264.3551136363636	44.66875	21.44277108433735	28.615506329113924	93.2128935532234	73.56985871271586	109.59756097560975	58.11783960720131
S208_Ribosomal_S2_307713	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	None	0.0	0.0	26.1008547008547	28.201376936316695	5.2543252595155705	0.0	123.76363636363637	0.5874524714828897	5.881720430107527	3.1943048576214403	22.155006858710564	54.887005649717516	181.26747720364742	150.59911894273128	107.6	112.65652951699464	25.670391061452513	6.962809917355372	109.40700808625337	66.59909909909909	157.6322795341098	91.0030959752322	139.52801358234296	109.8903903903904	46.17781690140845	21.27016129032258	42.54678899082569	12.475667189952905	44.74328358208955	37.34107142857143	30.062590975254732	22.837555886736215	9.830769230769231	86.44876325088339	86.09139784946237	82.05591054313099	20.618279569892472
S208_Ribosomal_S2_543745	99.6	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus thermophilus	0.0	0.0	0.0	1.5455729166666667	0.0	20.979938271604937	0.0	8.567385444743936	5.886986301369863	51.58790436005626	7.5234375	34.406976744186046	36.55686274509804	85.77313432835821	2.0893939393939394	0.928125	0.0	0.0	38.11654135338346	28.339791356184797	2.2968536251709986	0.0	7.133333333333334	2.9348958333333335	0.0	0.24088541666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S208_Ribosomal_S2_387584	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Limivivens	Limivivens sp900543575	0.0	0.0	0.8953271028037383	14.723433242506813	11.808196721311475	4.795221843003413	0.0	8.62257495590829	6.889338731443995	11.938506588579795	2.2377740303541316	7.947176684881603	40.90668740279938	41.847784200385355	22.189522342064716	20.88858695652174	3.796116504854369	4.01747311827957	12.737609329446064	10.893884892086332	23.854489164086687	16.41304347826087	9.113314447592067	11.826732673267326	14.688732394366196	5.682027649769585	12.806451612903226	4.551181102362205	16.34965986394558	23.36098981077147	6.322932917316693	18.956217162872154	1.8266129032258065	10.500948766603415	14.026272577996716	5.0192	2.0854166666666667
S208_Ribosomal_S2_488454	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	0.0	0.0	54.99792531120332	78.27943760984182	172.1387900355872	0.0	333.3616298811545	749.0770440251572	236.49297971918878	469.26785714285717	191.0831600831601	502.3035439137134	612.3092783505155	507.69312169312167	235.74280879864637	262.199716713881	39.54315476190476	24.593114241001565	242.70203488372093	152.24827586206897	435.94015748031495	276.93537964458807	62.33130699088146	46.190016103059584	240.37960339943342	69.91988555078684	30.451169188445668	12.021172638436482	263.47957639939483	219.71539961013644	23.71278195488722	38.6958981612447	4.728260869565218	68.86481802426343	54.93090909090909	103.23252279635258	46.686786296900486
S208_Ribosomal_S2_54279	100.0	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900540255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.96985815602838	0.0	0.0	0.3843058350100604	0.0	0.0	0.0	0.0	0.0	7.930555555555555	0.0	55.30541012216405	22.889546351084814	69.66379310344827	49.12972972972973	43.27777777777778	18.325581395348838	3.914383561643836	0.0	11.13170731707317	0.0	0.0	0.0	0.0	0.0	0.0	45.90387858347386	29.5893536121673	16.8215859030837	0.9320987654320988
S208_Ribosomal_S2_224267	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp900548145	0.0	0.0	10.204545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.6328125	19.274826789838336	8.487341772151899	6.112600536193029	5.266253869969041	1.909282700421941	3.455840455840456	7.245652173913044	20.58288770053476	7.773638968481375	6.3501259445843825	0.9817073170731707	0.0	0.0	0.0	0.0	0.0	0.0	4.971988795518207	11.864516129032259	5.135831381733021	13.630801687763713	7.883668903803132	1.7174721189591078	1.5822784810126582
S208_Ribosomal_S2_259085	98.3	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus sp017462565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.581989247311828	0.0	4.376344086021505	17.441558441558442	19.098425196850393	0.0	0.0	19.95500725689405	9.32945091514143	0.0	0.0	1.6129032258064515	0.0	0.0	0.0	0.0	0.0	2.39247311827957	0.0	1.2016129032258065	0.0	0.0	0.0	0.0	36.59964726631393	32.625	40.03739837398374	14.89247311827957
S208_Ribosomal_S2_343054	99.2	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	None	0.0	0.0	129.5359375	108.77254901960784	330.9218289085546	531.5641025641025	146.8047619047619	337.1968911917098	74.37627118644068	180.21153846153845	133.19917582417582	195.03045685279187	315.4356120826709	292.0483870967742	301.01317715959004	276.81344307270234	129.99156829679595	71.25	316.8255131964809	284.10740203193035	192.57781201849	147.7652495378928	325.32508250825083	252.62633996937214	0.9577735124760077	3.9860529986052997	1.2222222222222223	386.963133640553	430.4175035868006	487.56363636363636	407.42808219178085	487.4644128113879	146.13920454545453	557.2388059701492	424.823613086771	418.78507462686565	160.867816091954
