scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S210_Ribosomal_S2_290304	99.6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella lascolaii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.97634069400631	14.866330390920554	31.618055555555557	17.345323741007196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S210_Ribosomal_S2_74757	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	None	0.0	0.0	90.14220183486239	203.11890838206628	101.83107088989442	3.668711656441718	253.92548435171386	260.37874251497004	375.44615384615383	459.72605042016806	108.24750499001996	165.67545638945234	414.19187675070026	462.9345335515548	149.5281090289608	233.97679324894514	147.61370716510905	86.99385560675883	368.15843023255815	284.3473154362416	343.06163328197226	231.25	139.9151515151515	128.3003048780488	376.5709515859766	93.16748768472907	329.09431345353676	152.2276923076923	175.56740740740742	287.9197786998617	158.30843706777316	102.10901162790698	52.53182751540041	115.83774250440918	104.6824512534819	75.30716723549489	52.81
S210_Ribosomal_S2_564746	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp900552475	0.0	0.0	1.2548672566371681	0.8971807628524047	1.052346570397112	0.0	0.0	0.0	0.0	1.8539518900343643	0.0	0.0	6.3120567375886525	2.6705202312138727	2.5269016697588125	0.0	1.7347517730496453	0.0	0.0	0.0	16.65631067961165	11.809836065573771	2.2849364791288567	4.065015479876161	19.51205673758865	1.55	10.263829787234043	4.582255083179297	2.204778156996587	1.6133720930232558	6.586397058823529	1.2511627906976743	1.391696750902527	5.378861788617886	2.776237623762376	3.801916932907348	2.3872340425531915
S210_Ribosomal_S2_76812	99.2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	0.0	0.0	0.9235074626865671	0.7359154929577465	10.293478260869565	0.0	29.378125	18.275229357798164	2.9366438356164384	24.55263157894737	5.357344632768362	29.456521739130434	81.4859943977591	63.720588235294116	150.271875	126.64516129032258	36.446745562130175	11.587706146926537	76.28851963746223	30.99436090225564	3.106060606060606	2.91640866873065	37.46541786743516	22.570631970260223	11.310391363022942	5.271186440677966	8.950067476383266	2.523235800344234	3.399209486166008	4.645868465430017	0.0	6.006747638326586	4.227528089887641	12.035608308605342	19.471246006389777	21.230312035661218	3.7927677329624476
S210_Ribosomal_S2_201741	100.0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	None	0.0	0.0	7.016689847009736	0.0	0.0	6.236914600550964	0.0	0.0	1.6156521739130434	5.4238026124818575	3.419491525423729	0.3787878787878788	76.41300191204589	60.895833333333336	0.0	0.0	30.376447876447877	14.615748031496063	56.684593023255815	35.17324185248714	0.0	0.7933884297520661	9.951219512195122	4.566115702479339	1.0330578512396693	0.59366391184573	3.510869565217391	0.0	3.9148311306901613	0.0	2.990726429675425	2.0106060606060607	0.0	2.206611570247934	0.0	0.0	0.0
S210_Ribosomal_S2_230416	99.2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	Fimenecus sp000432435	0.0	0.0	0.0	26.06990291262136	16.84570596797671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8887303851640513	0.0	7.055472263868066	12.860550458715597	63.95042492917847	36.184387617765815	102.72714285714285	46.71146953405018	15.485232067510548	16.73587786259542	143.2193958664547	100.18870523415978	81.64643399089529	71.00601202404809	113.36235955056179	6.860655737704918	42.82303839732888	32.934891485809686	29.91254125412541	65.84543010752688	18.011824324324323	0.0	0.0	0.0	0.0
S210_Ribosomal_S2_85011	100.0	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	None	0.0	0.0	0.0	19.15448275862069	2.0307467057101025	38.13161465400271	6.415601023017903	1.8841940532081378	0.0	1.070242656449553	0.0	0.9642401021711366	5.823834196891192	9.911047345767575	40.721862871927556	21.5498687664042	0.6726094003241491	0.0	145.60416666666666	86.48400556328234	17.680555555555557	9.627659574468085	85.88307155322862	65.12653778558875	0.0	3.4150702426564497	0.0	0.0	1.5520231213872833	1.0881226053639848	0.38058748403575987	0.0	0.0	1.3492063492063493	0.0	1.3627075351213283	0.0
S210_Ribosomal_S2_307220	96.5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Limisoma	None	0.0	0.0	10.055636896046853	45.171381031613976	40.728597449908925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.88375350140056	13.972862957937584	0.4789410348977136	6.639759036144579	48.24922118380062	24.882069795427196	5.3586309523809526	6.429178470254958	125.15789473684211	79.43164362519201	90.42654639175258	70.79296346414073	0.0	0.0	0.0	0.0	0.0	0.0	26.48018292682927	54.318425760286225	51.75905511811023	32.01759530791789	25.78247261345853	81.4616497829233	32.371356147021544
S210_Ribosomal_S2_403477	100.0	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_A	Pasteurellaceae	Haemophilus_D	None	0.0	0.0	1.8713692946058091	8.699861687413554	0.0	8.63225806451613	0.06224066390041494	0.30428769017980634	1.4647302904564314	17.72865275142315	2.031811894882434	0.0	3.0406654343807764	3.013840830449827	121.2570977917981	55.495429616087755	9.294223826714802	3.7413554633471646	179.37694704049844	114.43457189014539	16.257530120481928	4.5476190476190474	24.24848484848485	31.36292834890966	0.0	0.0	0.0	0.0	2.1175656984785616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S210_Ribosomal_S2_416275	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	None	0.0	0.0	35.77570093457944	329.92727272727274	155.62616822429908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.00909090909092	90.40677966101696	41.4	58.44444444444444	413.72033898305085	211.88888888888889	28.94927536231884	28.178571428571427	97.13868613138686	46.07142857142857	77.30434782608695	110.75	79.94354838709677	14.938775510204081	119.85849056603773	62.630434782608695	81.14074074074074	253.4488188976378	12.116666666666667	2.6	5.013333333333334	0.0	0.9927536231884058	8.782608695652174	7.963768115942029
